areaNm,areaCd,areaCongestLvl,areaCongestMsg,temp,humidity,pm10,collectedAt,prkNm,prkCd,prkType,cpcty,curPrkCnt,curPrkYn,curPrkTime,payYn,rates,timeRates,addRates,addTimeRates,address,roadAddr,lng,lat
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,동승(민영),1584565,NP,242,,N,,Y,3000,30,1000,15,종로구 종로6가 289-3,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,국일관 드림펠리스,2998141,BS,131,,N,,Y,2000,30,1000,15,종로구 관수동 20-0,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,서울극장,2998504,BS,87,,N,,Y,2000,30,1000,10,종로구 관수동 59-7,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계1(북) 공영주차장(시),1451938,NS,12,,N,,Y,750,5,750,5,종로구 관철동 13-14,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,종로40길 이륜차 주차장(구),1451963,NS,111,,N,,N,0,0,0,0,종로구 종로6가 318-3,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계5(북1) 공영주차장(시),1452019,NS,25,,N,,Y,750,5,750,5,종로구 종로5가 458-2,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,세운상가밑(구),1451371,NS,30,,N,,Y,500,5,1000,10,종로구 장사동 116-3,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계3(창경궁로_북1) 공영주차장(시),1452025,NS,6,,N,,Y,750,5,750,5,종로구 예지동 140-1,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계2(돈화문로) 공영주차장(시),1452219,NS,10,,N,,Y,750,5,750,5,종로구 관수동 91-4,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계2(북1) 공영주차장(시),1452721,NS,12,,N,,Y,750,5,750,5,종로구 관수동 91-4,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,관철동 공영주차장(시),1452337,NS,6,,N,,Y,430,5,430,5,종로구 관철동 13-14,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,관철동 공영주차장(시),1452337,NS,1,,N,,Y,430,5,430,5,종로구 관철동 164-2,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,종각(구),1451594,NS,13,,N,,Y,500,5,1000,10,종로구 관철동 45-9,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,씨네코아 주차장,2999118,BS,61,,N,,Y,2000,30,1000,10,종로구 관철동 33-1,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,창신 주차장(민영),3245932,NP,14,,N,,Y,2000,30,700,10,종로구 창신동 458-10,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,GS타임즈 동묘 주차장(민영),3245933,NP,20,,N,,Y,3000,20,900,10,종로구 창신동 401-8,,127.02,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,센츄럴관광호텔 주차장,2997707,BS,30,,N,,Y,3000,30,1000,10,종로구 장사동 227-1,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,대신주차장(민영),1441398,NP,44,,N,,Y,3000,30,1000,10,종로구 관철동 44-4,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,서울글로벌센터 공영주차장(시),1386536,NW,44,,N,,Y,700,5,700,5,종로구 서린동 63-0,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,종로1번가,2992481,BS,42,,N,,Y,2000,30,1000,15,종로구 관철동 155-0,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,관정빌딩 주차장,2973967,BS,145,,N,,Y,2000,30,2000,30,종로구 서린동 88-0,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,서린민영주차장,2961644,BS,20,,N,,Y,3000,30,1000,10,종로구 서린동 111-1,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,동대문쇼핑타운,2996619,BS,220,,N,,Y,2000,30,2000,30,종로구 종로6가 289-57,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,독일(민영),3008053,NP,6,,N,,Y,2000,30,700,10,종로구 창신동 525-2,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,쉘톤빌딩 민영 주차장,3002394,BS,15,,N,,Y,4000,60,700,10,종로구 창신동 448-6,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,한국스탠다드차티드은행빌딩,2961634,BS,366,,N,,Y,1000,10,1000,10,종로구 공평동 100-0,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,동대문호텔 주차장(민영),3013086,NP,7,,N,,Y,2000,30,2000,30,종로구 창신동 444-1,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,동문(민영),3008544,NP,25,,N,,Y,2000,30,700,10,종로구 창신동 433-5,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,알파빌딩,2976591,BS,84,,N,,Y,2000,30,500,10,종로구 서린동 70-0,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,서린(민영),2962144,NP,20,,N,,Y,3000,30,1000,10,종로구 서린동 111-3,,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,종로 에이스(민영),3245925,NP,29,,N,,Y,2000,20,1000,10,종로구 종로5가 321-19,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,관철동 공영주차장(시),1452335,NS,7,2,Y,2025-08-09 18:02:36,Y,430,,430,,종로구 관철동 13-14,종로구 삼일대로 385-3,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,서울글로벌센터 공영주차장(시),1386536,NW,44,2,Y,2025-08-09 18:02:30,Y,700,,700,,종로구 서린동 63-0,종로구 종로 38,126.98,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계1(북) 공영주차장(시),1451935,NS,12,7,Y,2025-08-09 18:02:32,Y,750,,750,,종로구 관철동 13-14,종로구 삼일대로 385-3,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계2(북1) 공영주차장(시),1452101,NS,12,6,Y,2025-08-09 18:02:33,Y,750,,750,,종로구 관수동 91-4,,126.99,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계2(북2) 공영주차장(시),1452304,NS,9,4,Y,2025-08-09 18:02:33,Y,750,,750,,종로구 관수동 91-4,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계3(북1) 공영주차장(시),1210657,NS,19,10,Y,2025-08-09 18:02:34,Y,750,,750,,종로구 예지동 140-1,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계3(창경궁로_북1) 공영주차장(시),1451512,NS,6,4,Y,2025-08-09 18:02:33,Y,750,,750,,종로구 예지동 140-1,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계5(동호로_북) 공영주차장(시),1452021,NS,6,2,Y,2025-08-09 18:02:34,Y,750,,750,,종로구 종로5가 458-2,,127.00,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계5(북1) 공영주차장(시),1452030,NS,25,10,Y,2025-08-09 18:02:35,Y,750,,750,,종로구 종로5가 458-2,,127.01,37.57
종로·청계 관광특구,POI006,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:11.547349,청계6(북) 공영주차장(시),1452063,NS,28,4,Y,2025-08-09 18:02:35,Y,450,,450,,종로구 종로6가 289-49,,127.01,37.57
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,자양4동 공영주차장(구),172218,NW,83,,N,,Y,250,5,250,5,광진구 자양동 5-5,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,스타시티 시티존 주차장,3247142,BS,1059,,N,,Y,1000,10,1000,10,광진구 자양동 227-7*,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,커먼그라운드 주차장,1905813,BS,20,,N,,Y,2000,30,1000,10,광진구 자양동 17-1,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,명성 주차장,3015912,BS,20,,N,,Y,2000,30,500,10,광진구 자양동 24-19,,127.06,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,로데오프라자 주차장,3028598,BS,15,,N,,Y,2000,30,1000,10,광진구 자양동 5-13,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,일승 주차장(민영),1912242,NP,40,,N,,Y,2000,30,500,10,광진구 자양동 7-6,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,일승 주차장(민영),1912242,NP,28,,N,,Y,2000,30,500,10,광진구 자양동 7-6,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,건대 스타시티 롯데백화점 주차장,2957656,BS,574,,N,,Y,1000,10,1000,10,광진구 자양동 227-342,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,삼영빌딩 주차장,1908266,BS,19,,N,,Y,2000,30,500,10,광진구 화양동 48-14,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,재성빌딩 주차장,1905812,BS,40,,N,,Y,1500,30,1500,30,광진구 자양동 17-5,,127.06,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,광진구 자양동 11-4,2888275,BS,4,,N,,Y,2000,30,500,10,광진구 자양동 11-4,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,한림타워 주차장,2951945,BS,215,,N,,Y,500,10,500,10,광진구 화양동 7-3,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,연한빌딩,1907782,BS,47,,N,,Y,2000,30,500,10,광진구 화양동 6-2,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,광진문화예술회관 및 구의회청사 주차장,3031039,BS,140,,N,,Y,500,10,500,10,광진구 자양동 227-344,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,가나주차장,3041789,BS,30,,N,,Y,2000,30,1000,15,광진구 화양동 8-27,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,AJ파크 커먼그라운드 주차장,2905671,BS,24,,N,,Y,2000,30,0,0,광진구 자양동 17-9,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,캠퍼스프라자 아파트,2867311,BS,49,,N,,Y,4000,60,4000,60,광진구 화양동 9-91,,127.07,37.54
건대입구역,POI015,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:13.862562,삼진빌딩 주차장,3032256,BS,14,,N,,Y,2000,30,3000,60,광진구 화양동 7-2,,127.07,37.54
